ein,display_name,priority,score,city,county,signals,website,filing_year,filing_xml
650804512,CV AMERICAS INC,C,50,Miami Lakes,Miami-Dade,ntee-grantmaker:T22;files-990PF;private-foundation:03,https://www.cvclavoz.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202532169349100813_public.xml
472214511,THYRAS SANCTUARY INC,C,50,Ft Lauderdale,Broward,ntee-grantmaker:T23;files-990PF;private-foundation:03,https://www.thyrassanctuary.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513169349100816_public.xml
274287676,PSALMS OF LIFE INC,C,50,Miami Lakes,Miami-Dade,ntee-grantmaker:T20;files-990PF;private-foundation:04,https://www.psalmsoflife.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202513019349101151_public.xml
862622349,D-C FAMILY FOUNDATION INC,C,48,Miami,Miami-Dade,files-990PF;private-foundation:04;name:foundation;ntee-education:B12,https://dcfamilyfoudnation.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202403319349100520_public.xml
382923581,PULTE FAMILY CHARITABLE FOUNDATION INC,C,40,Boca Raton,Palm Beach,files-990PF;private-foundation:04;name:foundation,https://www.pultefamilyfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543219349101659_public.xml
650188171,THE BATCHELOR FOUNDATION INC,C,40,Miami Beach,Miami-Dade,files-990PF;private-foundation:04;name:foundation,https://tbfinc.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202620729349100427_public.xml
592469696,THE MARY ALICE FORTIN FOUNDATION,C,40,Palm Beach,Palm Beach,files-990PF;private-foundation:04;name:foundation,https://mafortinfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533219349107773_public.xml
650350930,KISLAK FAMILY FOUNDATION INC,C,40,Miami Lakes,Miami-Dade,files-990PF;private-foundation:04;name:foundation,https://kislakfamilyfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503099349100905_public.xml
135637595,WHITEHALL FOUNDATION INC,C,40,Palm Beach,Palm Beach,files-990PF;private-foundation:04;name:foundation,https://www.whitehall.org,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521079349100412_public.xml
366018526,BARKER WELFARE FOUNDATION,C,40,Palm Beach Gardens,Palm Beach,files-990PF;private-foundation:04;name:foundation,https://www.barkerwelfare.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202640729349100719_public.xml
251427015,SCAIFE FAMILY FOUNDATION,C,40,West Palm Beach,Palm Beach,files-990PF;private-foundation:04;name:foundation,https://www.scaifefamily.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523219349104432_public.xml
650742318,LAURA & ISAAC PERLMUTTER FOUNDATION INC,C,40,Lake Worth,Palm Beach,files-990PF;private-foundation:04;name:foundation,https://theperlmutterfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202521639349100012_public.xml
656103072,THE STILES-NICHOLSON FOUNDATION,C,40,Jupiter,Palm Beach,files-990PF;private-foundation:04;name:foundation,https://www.stiles-nicholson.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503159349102515_public.xml
590999759,PEACOCK FOUNDATION INC,C,40,Coral Gables,Miami-Dade,files-990PF;private-foundation:04;name:foundation,https://www.peacockfoundationinc.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202600429349100715_public.xml
237047045,A D HENDERSON FOUNDATION INC,C,40,Ft Lauderdale,Broward,files-990PF;private-foundation:04;name:foundation,https://www.hendersonfdn.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202610459349100001_public.xml
881181893,MARION AND RICHARD GRAHAM FOUNDATION,C,40,Ft Lauderdale,Broward,files-990PF;private-foundation:04;name:foundation,https://www.the-graham-foundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202501359349101510_public.xml
591055300,DUNSPAUGH-DALTON FOUNDATION INC,C,40,Coral Gables,Miami-Dade,files-990PF;private-foundation:04;name:foundation,https://dunspaughdalton.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533219349101348_public.xml
650632809,CONTEMPORARY ARTS FOUNDATION INC,C,40,Miami Beach,Miami-Dade,files-990PF;private-foundation:03;name:foundation,https://www.rfc.museum,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523179349101747_public.xml
592130476,MARTIN Z MARGULIES FOUNDATION INC,C,40,Key Biscayne,Miami-Dade,files-990PF;private-foundation:03;name:foundation,https://www.margulieswarehouse.com,2023,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202520699349100622_public.xml
591837290,ANTHONY R ABRAHAM FOUNDATION INC,C,40,Coral Gables,Miami-Dade,files-990PF;private-foundation:04;name:foundation,https://abrahamfoundation.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202533219349107753_public.xml
920185953,BLANK FAMILY FOUNDATION INC,C,40,Miami Gardens,Miami-Dade,files-990PF;private-foundation:04;name:foundation,https://blankfamily.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202543249349100719_public.xml
590818918,DR JOHN T MACDONALD FOUNDATION INC,C,40,Coral Gables,Miami-Dade,files-990PF;private-foundation:04;name:foundation,https://www.jtmacdonaldfdn.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202512199349101306_public.xml
136227347,IRIS & B GERALD CANTOR FOUNDATION,C,40,Palm Beach,Palm Beach,files-990PF;private-foundation:03;name:foundation,https://www.cantorfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523179349100047_public.xml
352159943,THE CARRIE MEEK FOUNDATION INC,C,40,Opa Locka,Miami-Dade,files-990PF;private-foundation:04;name:foundation,https://www.carriemeekfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202620589349100722_public.xml
832810565,GREEN FAMILY FOUNDATION TRUST,C,40,Coral Gables,Miami-Dade,files-990PF;private-foundation:04;name:foundation,https://www.greenff.com,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202523109349101107_public.xml
592718130,AMATURO FAMILY FOUNDATION INC,C,40,Ft Lauderdale,Broward,files-990PF;private-foundation:04;name:foundation,https://www.guidestar.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202503219349100835_public.xml
133591637,ROBERT CRAFT IGOR STRAVINSKY FOUNDATION,C,40,West Palm Beach,Palm Beach,files-990PF;private-foundation:04;name:foundation,https://www.rcisfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202531509349100118_public.xml
366047947,IRVIN STERN FOUNDATION,C,40,Boca Raton,Palm Beach,files-990PF;private-foundation:04;name:foundation,https://www.irvinsternfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202620589349100607_public.xml
650011831,KANTNER FOUNDATION INC,C,40,Jupiter,Palm Beach,files-990PF;private-foundation:04;name:foundation,https://www.kantnerfoundation.org,2024,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202511339349102976_public.xml
341211118,EDWARD H RICHARD FOUNDATION,C,40,Boynton Beach,Palm Beach,files-990PF;private-foundation:04;name:foundation,https://www.guidestar.org,2019,https://gt990datalake-rawdata.s3.amazonaws.com/EfileData/XmlFiles/202122579349100962_public.xml
